,id,date_time,lap,latitude_longitude,velocity,navigation,vehicle_id
110,22043184,2022-07-14 13:46:03,3,"(-13.5264605, -71.9490579)",23,283,SJ18
111,22043257,2022-07-14 13:46:22,3,"(-13.5262331, -71.9498114)",25,284,SJ18
112,22043303,2022-07-14 13:46:34,3,"(-13.5259319, -71.9506698)",23,307,SJ18
113,22043471,2022-07-14 13:47:01,3,"(-13.525739, -71.9513586)",26,284,SJ18
114,22043518,2022-07-14 13:47:13,3,"(-13.5254377, -71.9522871)",28,287,SJ18
115,22043574,2022-07-14 13:47:25,3,"(-13.5252219, -71.9529487)",19,302,SJ18
116,22043781,2022-07-14 13:48:15,3,"(-13.5250276, -71.9536728)",24,284,SJ18
117,22043826,2022-07-14 13:48:27,3,"(-13.5247246, -71.9547055)",41,287,SJ18
118,22043867,2022-07-14 13:48:39,3,"(-13.5243116, -71.9558912)",27,301,SJ18
119,22043988,2022-07-14 13:49:11,3,"(-13.5241312, -71.9565999)",26,288,SJ18
120,22044027,2022-07-14 13:49:23,3,"(-13.5238154, -71.9576322)",40,287,SJ18
121,22044078,2022-07-14 13:49:35,3,"(-13.523494, -71.958687)",24,287,SJ18
122,22044191,2022-07-14 13:50:04,3,"(-13.5233383, -71.9592921)",10,276,SJ18
123,22044554,2022-07-14 13:51:23,3,"(-13.5226247, -71.9615028)",23,290,SJ18
124,22044556,2022-07-14 13:51:35,3,"(-13.5223569, -71.9624087)",33,288,SJ18
125,22044905,2022-07-14 13:52:27,3,"(-13.5215825, -71.9649703)",37,287,SJ18
126,22044906,2022-07-14 13:52:43,3,"(-13.5213371, -71.9658773)",10,288,SJ18
127,22045028,2022-07-14 13:53:43,3,"(-13.5211356, -71.966492)",14,287,SJ18
128,22045141,2022-07-14 13:53:57,3,"(-13.5209018, -71.9673036)",27,287,SJ18
129,22045234,2022-07-14 13:54:43,3,"(-13.5206821, -71.968063)",16,281,SJ18
130,22045286,2022-07-14 13:54:56,3,"(-13.5205559, -71.9687311)",20,280,SJ18
131,22045399,2022-07-14 13:55:28,3,"(-13.5205657, -71.9693392)",10,180,SJ18
132,22045495,2022-07-14 13:55:51,3,"(-13.5212571, -71.9694452)",22,190,SJ18
133,22045560,2022-07-14 13:56:07,3,"(-13.5219414, -71.9695685)",15,191,SJ18
134,22045706,2022-07-14 13:56:45,3,"(-13.5226891, -71.9697042)",11,203,SJ18
135,22045778,2022-07-14 13:57:07,3,"(-13.5226337, -71.9704933)",14,278,SJ18
136,22046111,2022-07-14 13:58:31,3,"(-13.5224949, -71.9712473)",8,275,SJ18
137,22046280,2022-07-14 13:59:14,3,"(-13.5230812, -71.972025)",23,175,SJ18
138,22046317,2022-07-14 13:59:26,3,"(-13.5239096, -71.971924)",30,173,SJ18
139,22046419,2022-07-14 13:59:54,3,"(-13.5242147, -71.9724052)",6,279,SJ18
140,22046625,2022-07-14 14:00:48,3,"(-13.5247156, -71.972586)",28,165,SJ18
141,22046666,2022-07-14 14:01:00,3,"(-13.5255605, -71.972242)",22,152,SJ18
142,22046733,2022-07-14 14:01:19,3,"(-13.5262134, -71.9718829)",25,150,SJ18
143,22046800,2022-07-14 14:01:33,3,"(-13.5269053, -71.9717059)",20,259,SJ18
144,22046847,2022-07-14 14:01:45,3,"(-13.52644, -71.9724049)",32,303,SJ18
145,22046909,2022-07-14 14:01:58,3,"(-13.5261336, -71.9731978)",14,289,SJ18
146,22047012,2022-07-14 14:02:25,3,"(-13.5258945, -71.9738981)",23,286,SJ18
147,22047058,2022-07-14 14:02:37,3,"(-13.5256161, -71.9747913)",31,288,SJ18
148,22047131,2022-07-14 14:02:57,3,"(-13.5251007, -71.9750792)",14,13,SJ18
149,22047204,2022-07-14 14:03:19,3,"(-13.5248195, -71.9756574)",16,276,SJ18
150,22047256,2022-07-14 14:03:31,3,"(-13.524785, -71.976339)",23,283,SJ18
151,22047284,2022-07-14 14:03:43,3,"(-13.5245569, -71.9771889)",23,285,SJ18
152,22047415,2022-07-14 14:04:14,3,"(-13.5243105, -71.9779049)",21,295,SJ18
153,22047456,2022-07-14 14:04:26,3,"(-13.5239653, -71.9786582)",28,295,SJ18
154,22047539,2022-07-14 14:04:50,3,"(-13.5236763, -71.9793189)",8,296,SJ18
155,22047782,2022-07-14 14:05:57,3,"(-13.5233853, -71.9799406)",14,295,SJ18
156,22047878,2022-07-14 14:06:22,3,"(-13.5230111, -71.9807069)",17,295,SJ18
157,22048061,2022-07-14 14:07:07,3,"(-13.5226324, -71.9814766)",5,291,SJ18
158,22048293,2022-07-14 14:08:16,3,"(-13.5223999, -71.9820694)",6,255,SJ18
159,22048418,2022-07-14 14:08:52,3,"(-13.5227422, -71.9826599)",4,248,SJ18
160,22048834,2022-07-14 14:10:43,3,"(-13.523261, -71.9829193)",13,190,SJ18
161,22048878,2022-07-14 14:10:57,3,"(-13.5239537, -71.9830971)",17,193,SJ18
162,22049000,2022-07-14 14:11:34,3,"(-13.5246262, -71.9833786)",10,201,SJ18
163,22049245,2022-07-14 14:12:42,3,"(-13.5252982, -71.9836337)",7,203,SJ18
164,22049337,2022-07-14 14:13:06,3,"(-13.5256794, -71.9831594)",24,113,SJ18
165,22049390,2022-07-14 14:13:18,3,"(-13.5259606, -71.982455)",25,109,SJ18
166,22049514,2022-07-14 14:13:49,3,"(-13.5262325, -71.9817331)",10,131,SJ18
167,22049605,2022-07-14 14:14:14,3,"(-13.5269747, -71.982025)",15,202,SJ18
168,22049661,2022-07-14 14:14:28,3,"(-13.5276503, -71.9823375)",20,205,SJ18
169,22049783,2022-07-14 14:15:01,3,"(-13.5280612, -71.9828824)",19,269,SJ18
170,22050311,2022-07-14 14:15:34,3,"(-13.5280472, -71.9836044)",10,261,SJ18
171,22050336,2022-07-14 14:15:53,3,"(-13.5285557, -71.9836116)",26,124,SJ18
172,22050341,2022-07-14 14:16:13,3,"(-13.5292025, -71.9832117)",24,162,SJ18
173,22050346,2022-07-14 14:16:33,3,"(-13.5299509, -71.9830202)",23,162,SJ18
174,22050370,2022-07-14 14:16:47,3,"(-13.5306763, -71.9827923)",25,153,SJ18
175,22050378,2022-07-14 14:17:13,3,"(-13.5308825, -71.9822742)",27,66,SJ18
176,22050401,2022-07-14 14:17:51,3,"(-13.5304758, -71.9806064)",14,77,SJ18
177,22050470,2022-07-14 14:18:20,3,"(-13.5302797, -71.9797889)",24,75,SJ18
178,22050532,2022-07-14 14:18:38,3,"(-13.5308787, -71.9797781)",26,191,SJ18
179,22050592,2022-07-14 14:18:50,3,"(-13.5317873, -71.9800043)",37,192,SJ18
180,22050644,2022-07-14 14:19:02,3,"(-13.5329604, -71.9804489)",43,208,SJ18
181,22050678,2022-07-14 14:19:15,3,"(-13.5338324, -71.9806718)",29,186,SJ18
182,22050753,2022-07-14 14:19:27,3,"(-13.5348863, -71.9807605)",28,176,SJ18
183,22050996,2022-07-14 14:19:45,3,"(-13.535542, -71.9804738)",4,140,SJ18
184,22050999,2022-07-14 14:20:24,3,"(-13.536207, -71.9802858)",14,157,SJ18
185,22051079,2022-07-14 14:21:13,3,"(-13.5368166, -71.9799826)",8,159,SJ18
186,22051166,2022-07-14 14:21:36,3,"(-13.5374508, -71.9801065)",11,206,SJ18
187,22051218,2022-07-14 14:21:50,3,"(-13.5381185, -71.98045)",27,205,SJ18
188,22051256,2022-07-14 14:22:02,3,"(-13.5388642, -71.9808443)",26,205,SJ18
189,22051300,2022-07-14 14:22:14,3,"(-13.5395407, -71.9811017)",23,199,SJ18
190,22051424,2022-07-14 14:22:51,3,"(-13.5402231, -71.9813576)",13,197,SJ18
191,22051470,2022-07-14 14:23:05,3,"(-13.5410089, -71.9815205)",26,202,SJ18
192,22051509,2022-07-14 14:23:17,3,"(-13.5417204, -71.9820135)",29,214,SJ18
193,22051592,2022-07-14 14:23:41,3,"(-13.542376, -71.9821613)",8,138,SJ18
194,22051751,2022-07-14 14:24:26,3,"(-13.5429882, -71.9819639)",13,202,SJ18
195,22051835,2022-07-14 14:24:49,3,"(-13.5436524, -71.9822893)",21,179,SJ18
196,22051862,2022-07-14 14:25:01,3,"(-13.5443405, -71.9821022)",20,164,SJ18
197,22051957,2022-07-14 14:25:31,3,"(-13.545025, -71.9819458)",17,197,SJ18
198,22052007,2022-07-14 14:25:44,3,"(-13.5448716, -71.9824835)",20,311,SJ18
199,22052040,2022-07-14 14:25:56,3,"(-13.5448287, -71.983093)",20,238,SJ18
200,22052101,2022-07-14 14:26:12,3,"(-13.5453092, -71.9835688)",9,223,SJ18
201,22052193,2022-07-14 14:26:38,3,"(-13.5458359, -71.9840835)",20,228,SJ18
202,22052285,2022-07-14 14:27:06,3,"(-13.5463976, -71.9845222)",18,210,SJ18
203,22052351,2022-07-14 14:27:25,3,"(-13.5469992, -71.9848699)",11,206,SJ18
204,22052404,2022-07-14 14:27:39,3,"(-13.54758, -71.9853119)",23,221,SJ18
205,22052447,2022-07-14 14:27:51,3,"(-13.5481375, -71.9859841)",31,234,SJ18
206,22052496,2022-07-14 14:28:03,3,"(-13.5487065, -71.9868542)",33,242,SJ18
207,22052536,2022-07-14 14:28:15,3,"(-13.5493263, -71.9876916)",34,223,SJ18
208,22052569,2022-07-14 14:28:27,3,"(-13.5500334, -71.9884694)",34,229,SJ18
209,22052610,2022-07-14 14:28:39,3,"(-13.5506603, -71.9892306)",33,234,SJ18
210,22052654,2022-07-14 14:28:51,3,"(-13.5511944, -71.9901268)",34,240,SJ18
211,22052726,2022-07-14 14:29:14,3,"(-13.5516254, -71.9908698)",14,238,SJ18
212,22052785,2022-07-14 14:29:28,3,"(-13.5521282, -71.9912421)",21,137,SJ18
213,22052824,2022-07-14 14:29:40,3,"(-13.5518957, -71.9905993)",22,56,SJ18
214,22052869,2022-07-14 14:29:52,3,"(-13.5513627, -71.9898347)",34,52,SJ18
215,22052915,2022-07-14 14:30:04,3,"(-13.5513197, -71.9889275)",25,133,SJ18
216,22052972,2022-07-14 14:30:19,3,"(-13.551344, -71.9882024)",21,87,SJ18
