,id,date_time,lap,latitude_longitude,velocity,navigation,vehicle_id
45,22007510,2022-07-14 11:08:27,3,"(-13.5456963, -71.8875985)",20,17,SJ37
46,22007604,2022-07-14 11:08:50,3,"(-13.5450623, -71.887555)",10,9,SJ37
47,22007695,2022-07-14 11:09:12,3,"(-13.5443518, -71.887305)",11,8,SJ37
48,22007935,2022-07-14 11:10:25,3,"(-13.5441569, -71.8879583)",9,284,SJ37
49,22008110,2022-07-14 11:11:06,3,"(-13.5446075, -71.8882555)",6,198,SJ37
50,22008274,2022-07-14 11:11:50,3,"(-13.5452275, -71.8885682)",26,192,SJ37
51,22008330,2022-07-14 11:12:02,3,"(-13.5460951, -71.8888154)",20,194,SJ37
52,22008481,2022-07-14 11:12:48,3,"(-13.5463283, -71.8892767)",9,271,SJ37
53,22008565,2022-07-14 11:13:05,3,"(-13.5462251, -71.8900407)",14,295,SJ37
54,22008715,2022-07-14 11:13:28,3,"(-13.5460297, -71.8907494)",15,283,SJ37
55,22008726,2022-07-14 11:13:41,3,"(-13.5456817, -71.8917501)",42,289,SJ37
56,22008731,2022-07-14 11:13:53,3,"(-13.5452352, -71.8932356)",50,282,SJ37
57,22008792,2022-07-14 11:14:06,3,"(-13.5449628, -71.8943271)",14,301,SJ37
58,22009108,2022-07-14 11:14:28,3,"(-13.5447202, -71.8950779)",21,292,SJ37
59,22009110,2022-07-14 11:14:55,3,"(-13.5442334, -71.8956958)",15,306,SJ37
60,22009111,2022-07-14 11:15:14,3,"(-13.5437753, -71.8963723)",32,307,SJ37
61,22009114,2022-07-14 11:15:26,3,"(-13.5430449, -71.897379)",39,305,SJ37
62,22009157,2022-07-14 11:15:46,3,"(-13.5427905, -71.898095)",11,292,SJ37
63,22009202,2022-07-14 11:15:59,3,"(-13.5420276, -71.8989512)",39,305,SJ37
64,22009250,2022-07-14 11:16:11,3,"(-13.5413467, -71.8998957)",38,303,SJ37
65,22009309,2022-07-14 11:16:23,3,"(-13.5406798, -71.9007475)",28,302,SJ37
66,22009364,2022-07-14 11:16:44,3,"(-13.540196, -71.9012074)",20,330,SJ37
67,22009412,2022-07-14 11:16:56,3,"(-13.5395955, -71.9021161)",42,300,SJ37
68,22009460,2022-07-14 11:17:09,3,"(-13.5389633, -71.9029976)",17,321,SJ37
69,22009563,2022-07-14 11:17:26,3,"(-13.5385468, -71.903523)",21,306,SJ37
70,22009716,2022-07-14 11:18:11,3,"(-13.5381573, -71.9042842)",32,301,SJ37
71,22009758,2022-07-14 11:18:23,3,"(-13.5374694, -71.9051236)",29,312,SJ37
72,22009804,2022-07-14 11:18:40,3,"(-13.5369998, -71.9059044)",35,302,SJ37
73,22009857,2022-07-14 11:18:52,3,"(-13.5363129, -71.9069901)",44,303,SJ37
74,22009901,2022-07-14 11:19:04,3,"(-13.5355645, -71.907884)",41,309,SJ37
75,22009954,2022-07-14 11:19:16,3,"(-13.5350726, -71.9087005)",24,297,SJ37
76,22010042,2022-07-14 11:19:36,3,"(-13.5349167, -71.9094348)",23,295,SJ37
77,22010154,2022-07-14 11:19:48,3,"(-13.53409, -71.9104729)",45,304,SJ37
78,22010163,2022-07-14 11:20:00,3,"(-13.5334239, -71.9113464)",27,303,SJ37
79,22010195,2022-07-14 11:20:21,3,"(-13.5330955, -71.9120069)",23,301,SJ37
80,22010247,2022-07-14 11:20:33,3,"(-13.5324889, -71.9128727)",37,300,SJ37
81,22010294,2022-07-14 11:20:45,3,"(-13.5319189, -71.9138279)",29,302,SJ37
82,22010517,2022-07-14 11:21:43,3,"(-13.5316279, -71.914512)",19,280,SJ37
83,22010565,2022-07-14 11:21:55,3,"(-13.5314928, -71.9153864)",33,274,SJ37
84,22010604,2022-07-14 11:22:07,3,"(-13.5316066, -71.9164927)",41,255,SJ37
85,22010648,2022-07-14 11:22:19,3,"(-13.5319174, -71.9177623)",46,257,SJ37
86,22010692,2022-07-14 11:22:31,3,"(-13.5321797, -71.9193188)",49,262,SJ37
87,22010742,2022-07-14 11:22:43,3,"(-13.5323806, -71.9205943)",30,260,SJ37
88,22010846,2022-07-14 11:23:09,3,"(-13.5326332, -71.9212357)",25,258,SJ37
89,22010895,2022-07-14 11:23:21,3,"(-13.5326494, -71.9222939)",33,268,SJ37
90,22010966,2022-07-14 11:23:38,3,"(-13.5326858, -71.9230575)",23,272,SJ37
91,22011013,2022-07-14 11:23:50,3,"(-13.5325374, -71.9240115)",35,281,SJ37
92,22011055,2022-07-14 11:24:02,3,"(-13.5322147, -71.9250317)",37,288,SJ37
93,22011091,2022-07-14 11:24:14,3,"(-13.5317851, -71.9263596)",49,285,SJ37
94,22011131,2022-07-14 11:24:26,3,"(-13.531343, -71.9277123)",35,285,SJ37
95,22011226,2022-07-14 11:24:52,3,"(-13.5311146, -71.9284163)",21,291,SJ37
96,22011281,2022-07-14 11:25:04,3,"(-13.5309435, -71.9291978)",27,284,SJ37
97,22011388,2022-07-14 11:25:32,3,"(-13.5307712, -71.9299796)",13,291,SJ37
98,22011436,2022-07-14 11:25:45,3,"(-13.5304917, -71.9306692)",28,287,SJ37
99,22011487,2022-07-14 11:25:57,3,"(-13.530184, -71.9316487)",28,293,SJ37
100,22011560,2022-07-14 11:26:17,3,"(-13.529981, -71.9323616)",13,282,SJ37
101,22011608,2022-07-14 11:26:31,3,"(-13.5299153, -71.9331177)",26,282,SJ37
102,22011657,2022-07-14 11:26:43,3,"(-13.5296476, -71.933912)",25,288,SJ37
103,22011705,2022-07-14 11:26:56,3,"(-13.5294026, -71.9346174)",14,295,SJ37
104,22011789,2022-07-14 11:27:17,3,"(-13.5291875, -71.9353666)",30,286,SJ37
105,22011830,2022-07-14 11:27:29,3,"(-13.5289267, -71.9363858)",36,286,SJ37
106,22011877,2022-07-14 11:27:41,3,"(-13.5286339, -71.9375906)",35,286,SJ37
107,22011919,2022-07-14 11:27:53,3,"(-13.5283966, -71.9383738)",23,286,SJ37
108,22011970,2022-07-14 11:28:05,3,"(-13.528184, -71.9392445)",30,281,SJ37
109,22012140,2022-07-14 11:28:49,3,"(-13.5279342, -71.9400024)",16,289,SJ37
110,22012208,2022-07-14 11:29:05,3,"(-13.5276434, -71.9408462)",31,272,SJ37
111,22012254,2022-07-14 11:29:17,3,"(-13.5276835, -71.9418181)",33,272,SJ37
112,22012297,2022-07-14 11:29:29,3,"(-13.5275325, -71.9429678)",39,281,SJ37
113,22012351,2022-07-14 11:29:41,3,"(-13.52736, -71.9440612)",35,278,SJ37
114,22012395,2022-07-14 11:29:53,3,"(-13.5272797, -71.9449872)",30,272,SJ37
115,22012449,2022-07-14 11:30:07,3,"(-13.5272491, -71.9458608)",7,260,SJ37
116,22012550,2022-07-14 11:30:35,3,"(-13.5271417, -71.9466663)",34,281,SJ37
117,22012590,2022-07-14 11:30:47,3,"(-13.5267392, -71.947753)",35,290,SJ37
118,22012775,2022-07-14 11:31:38,3,"(-13.526467, -71.9483377)",13,290,SJ37
119,22012834,2022-07-14 11:31:51,3,"(-13.5262653, -71.9492238)",27,283,SJ37
120,22012882,2022-07-14 11:32:03,3,"(-13.526056, -71.9499659)",27,284,SJ37
121,22012928,2022-07-14 11:32:16,3,"(-13.5257815, -71.9506898)",14,298,SJ37
122,22013065,2022-07-14 11:32:53,3,"(-13.525546, -71.9513855)",26,288,SJ37
123,22013111,2022-07-14 11:33:05,3,"(-13.5252039, -71.9523969)",34,291,SJ37
124,22013145,2022-07-14 11:33:17,3,"(-13.5249989, -71.953343)",18,273,SJ37
125,22013205,2022-07-14 11:33:34,3,"(-13.524733, -71.9540958)",33,286,SJ37
126,22013248,2022-07-14 11:33:46,3,"(-13.5243852, -71.955311)",39,288,SJ37
127,22013386,2022-07-14 11:34:26,3,"(-13.5241581, -71.9561516)",8,281,SJ37
128,22013502,2022-07-14 11:34:49,3,"(-13.5239921, -71.9568903)",24,287,SJ37
129,22013555,2022-07-14 11:35:01,3,"(-13.5236189, -71.9579141)",39,284,SJ37
130,22013570,2022-07-14 11:35:13,3,"(-13.5232571, -71.9591125)",31,288,SJ37
131,22013699,2022-07-14 11:35:43,3,"(-13.5231391, -71.9597013)",21,280,SJ37
132,22013781,2022-07-14 11:35:55,3,"(-13.5227726, -71.9605875)",37,287,SJ37
133,22013793,2022-07-14 11:36:07,3,"(-13.5224492, -71.9617277)",35,282,SJ37
134,22013904,2022-07-14 11:36:19,3,"(-13.5221643, -71.9627263)",32,281,SJ37
135,22014064,2022-07-14 11:37:19,3,"(-13.5220159, -71.9635172)",13,283,SJ37
136,22014151,2022-07-14 11:37:37,3,"(-13.5218028, -71.9642691)",20,288,SJ37
137,22014196,2022-07-14 11:37:49,3,"(-13.5215378, -71.9650695)",26,286,SJ37
138,22014243,2022-07-14 11:38:01,3,"(-13.5212861, -71.9658448)",26,289,SJ37
139,22014397,2022-07-14 11:38:39,3,"(-13.521088, -71.9664516)",11,281,SJ37
140,22014446,2022-07-14 11:38:53,3,"(-13.5208064, -71.9672537)",26,285,SJ37
141,22014495,2022-07-14 11:39:05,3,"(-13.520505, -71.9681476)",30,284,SJ37
142,22014536,2022-07-14 11:39:17,3,"(-13.5203429, -71.9690306)",25,278,SJ37
143,22014646,2022-07-14 11:39:47,3,"(-13.5206657, -71.9693634)",19,187,SJ37
144,22014717,2022-07-14 11:40:01,3,"(-13.5214176, -71.9694845)",16,193,SJ37
145,22014762,2022-07-14 11:40:18,3,"(-13.5221971, -71.9695123)",8,198,SJ37
146,22014883,2022-07-14 11:40:53,3,"(-13.5226877, -71.969759)",5,286,SJ37
147,22015127,2022-07-14 11:42:00,3,"(-13.5225406, -71.9703411)",5,259,SJ37
148,22015295,2022-07-14 11:42:47,3,"(-13.5223767, -71.9710116)",12,267,SJ37
149,22015414,2022-07-14 11:43:21,3,"(-13.5223611, -71.9715908)",4,243,SJ37
150,22015748,2022-07-14 11:44:51,3,"(-13.5223956, -71.9721175)",4,162,SJ37
151,22015805,2022-07-14 11:45:07,3,"(-13.5232971, -71.9719646)",28,167,SJ37
152,22015858,2022-07-14 11:45:19,3,"(-13.5240307, -71.9717167)",25,176,SJ37
153,22015920,2022-07-14 11:45:35,3,"(-13.5247209, -71.9716623)",7,209,SJ37
154,22016009,2022-07-14 11:46:01,3,"(-13.524408, -71.9721952)",7,260,SJ37
155,22016228,2022-07-14 11:47:02,3,"(-13.5242831, -71.9726086)",13,204,SJ37
156,22016370,2022-07-14 11:47:40,3,"(-13.5249909, -71.9723962)",13,167,SJ37
157,22016413,2022-07-14 11:47:53,3,"(-13.5256424, -71.9720439)",19,147,SJ37
158,22016452,2022-07-14 11:48:05,3,"(-13.5266101, -71.9714999)",31,146,SJ37
159,22016510,2022-07-14 11:48:19,3,"(-13.5267157, -71.971991)",30,309,SJ37
160,22016558,2022-07-14 11:48:31,3,"(-13.5262067, -71.9729577)",22,285,SJ37
161,22016598,2022-07-14 11:48:46,3,"(-13.525986, -71.9736058)",24,288,SJ37
162,22016640,2022-07-14 11:48:58,3,"(-13.5256203, -71.9745605)",35,284,SJ37
163,22016713,2022-07-14 11:49:17,3,"(-13.5253696, -71.9753831)",19,280,SJ37
164,22016765,2022-07-14 11:49:29,3,"(-13.5251729, -71.9761803)",24,285,SJ37
165,22016804,2022-07-14 11:49:41,3,"(-13.5248408, -71.9768515)",20,294,SJ37
166,22016867,2022-07-14 11:49:58,3,"(-13.5245012, -71.9775532)",23,300,SJ37
167,22016961,2022-07-14 11:50:25,3,"(-13.5242498, -71.9782608)",8,280,SJ37
168,22017281,2022-07-14 11:51:45,3,"(-13.5238759, -71.9787527)",10,293,SJ37
169,22017637,2022-07-14 11:53:21,3,"(-13.5236031, -71.9794931)",2,272,SJ37
170,22017869,2022-07-14 11:54:25,3,"(-13.5233792, -71.9801847)",6,260,SJ37
171,22018143,2022-07-14 11:55:26,3,"(-13.5229642, -71.9806389)",5,321,SJ37
172,22018350,2022-07-14 11:56:32,3,"(-13.522948, -71.9812822)",8,241,SJ37
173,22018509,2022-07-14 11:57:16,3,"(-13.5227166, -71.9815493)",8,287,SJ37
174,22018669,2022-07-14 11:58:00,3,"(-13.5224192, -71.982022)",7,300,SJ37
175,22018804,2022-07-14 11:58:37,3,"(-13.5227408, -71.9825194)",6,230,SJ37
176,22019078,2022-07-14 11:59:42,3,"(-13.5229431, -71.9828205)",2,199,SJ37
177,22019180,2022-07-14 12:00:07,3,"(-13.5235725, -71.9830162)",21,196,SJ37
178,22019236,2022-07-14 12:00:19,3,"(-13.5242496, -71.9831007)",18,195,SJ37
179,22019333,2022-07-14 12:00:48,3,"(-13.5249349, -71.9832114)",8,204,SJ37
180,22019505,2022-07-14 12:01:32,3,"(-13.5255105, -71.983585)",7,214,SJ37
181,22019610,2022-07-14 12:01:49,3,"(-13.5258375, -71.9828991)",25,114,SJ37
182,22019616,2022-07-14 12:02:01,3,"(-13.5260364, -71.9821371)",27,102,SJ37
183,22019711,2022-07-14 12:02:24,3,"(-13.5264365, -71.9816989)",11,199,SJ37
184,22019766,2022-07-14 12:02:40,3,"(-13.5271331, -71.9819293)",23,187,SJ37
185,22019813,2022-07-14 12:02:53,3,"(-13.5278074, -71.9823309)",13,209,SJ37
186,22019938,2022-07-14 12:03:29,3,"(-13.5277982, -71.9827208)",9,242,SJ37
187,22020039,2022-07-14 12:03:54,3,"(-13.5278927, -71.9834552)",13,214,SJ37
188,22020095,2022-07-14 12:04:08,3,"(-13.5285734, -71.9830815)",28,132,SJ37
189,22020138,2022-07-14 12:04:20,3,"(-13.5293822, -71.9829276)",17,167,SJ37
190,22020202,2022-07-14 12:04:36,3,"(-13.5301622, -71.9829029)",17,166,SJ37
191,22020260,2022-07-14 12:04:50,3,"(-13.5309075, -71.9824769)",25,146,SJ37
192,22020322,2022-07-14 12:05:04,3,"(-13.5310821, -71.9821286)",19,49,SJ37
193,22020402,2022-07-14 12:05:24,3,"(-13.5305433, -71.9815564)",8,37,SJ37
194,22020460,2022-07-14 12:05:38,3,"(-13.530221, -71.9806545)",28,73,SJ37
195,22020510,2022-07-14 12:05:50,3,"(-13.5302219, -71.9797256)",25,83,SJ37
196,22020614,2022-07-14 12:06:13,3,"(-13.5308207, -71.9797073)",21,189,SJ37
197,22020668,2022-07-14 12:06:25,3,"(-13.5315206, -71.979905)",26,190,SJ37
198,22021024,2022-07-14 12:07:07,3,"(-13.533943, -71.980642)",24,181,SJ37
199,22021026,2022-07-14 12:07:19,3,"(-13.5350216, -71.980805)",37,179,SJ37
200,22021028,2022-07-14 12:07:33,3,"(-13.5356715, -71.9804963)",16,157,SJ37
201,22021197,2022-07-14 12:08:33,3,"(-13.5363235, -71.980308)",16,158,SJ37
202,22021251,2022-07-14 12:08:45,3,"(-13.5370344, -71.9799693)",21,173,SJ37
203,22021322,2022-07-14 12:09:04,3,"(-13.5376523, -71.9802934)",21,199,SJ37
204,22021373,2022-07-14 12:09:16,3,"(-13.5384104, -71.9807089)",32,210,SJ37
205,22021432,2022-07-14 12:09:28,3,"(-13.5393599, -71.9810445)",31,200,SJ37
206,22021497,2022-07-14 12:09:40,3,"(-13.5401411, -71.9813496)",18,205,SJ37
207,22021513,2022-07-14 12:09:56,3,"(-13.5409489, -71.9815346)",27,192,SJ37
208,22021605,2022-07-14 12:10:20,3,"(-13.5415219, -71.9819148)",21,216,SJ37
209,22021648,2022-07-14 12:10:33,3,"(-13.5422274, -71.9822473)",15,194,SJ37
210,22021849,2022-07-14 12:11:17,3,"(-13.5427928, -71.9820078)",7,190,SJ37
211,22021967,2022-07-14 12:11:52,3,"(-13.543467, -71.9822364)",16,208,SJ37
212,22022017,2022-07-14 12:12:04,3,"(-13.5442102, -71.982216)",23,148,SJ37
213,22022082,2022-07-14 12:12:17,3,"(-13.5447524, -71.9818712)",24,157,SJ37
214,22022145,2022-07-14 12:12:31,3,"(-13.5451369, -71.9822279)",12,293,SJ37
215,22022185,2022-07-14 12:12:43,3,"(-13.5447606, -71.9828257)",16,262,SJ37
216,22022236,2022-07-14 12:12:55,3,"(-13.5451541, -71.9834671)",25,232,SJ37
217,22022323,2022-07-14 12:13:15,3,"(-13.5457309, -71.9839825)",19,208,SJ37
218,22022368,2022-07-14 12:13:30,3,"(-13.5462781, -71.9844091)",6,235,SJ37
219,22022453,2022-07-14 12:13:54,3,"(-13.546778, -71.9847562)",25,212,SJ37
220,22022498,2022-07-14 12:14:06,3,"(-13.5474435, -71.9852226)",22,217,SJ37
221,22022552,2022-07-14 12:14:18,3,"(-13.5479945, -71.9859102)",27,230,SJ37
222,22022693,2022-07-14 12:14:48,3,"(-13.5483383, -71.9865388)",24,236,SJ37
223,22022712,2022-07-14 12:15:00,3,"(-13.5488327, -71.9874874)",33,232,SJ37
224,22022787,2022-07-14 12:15:13,3,"(-13.54947, -71.9879998)",11,223,SJ37
225,22022845,2022-07-14 12:15:32,3,"(-13.5499535, -71.9886208)",26,230,SJ37
226,22022892,2022-07-14 12:15:44,3,"(-13.5504343, -71.9892641)",20,227,SJ37
227,22022938,2022-07-14 12:15:56,3,"(-13.5508856, -71.9899924)",32,237,SJ37
228,22023136,2022-07-14 12:16:35,3,"(-13.5516339, -71.991473)",23,233,SJ37
229,22023143,2022-07-14 12:16:48,3,"(-13.5517128, -71.9908456)",32,60,SJ37
230,22023201,2022-07-14 12:17:00,3,"(-13.5510793, -71.9897538)",39,52,SJ37
231,22023554,2022-07-14 12:17:49,3,"(-13.5503053, -71.9868593)",25,43,SJ37
232,22023557,2022-07-14 12:18:02,3,"(-13.5506278, -71.9865027)",17,185,SJ37
233,22023560,2022-07-14 12:18:24,3,"(-13.5512645, -71.9867776)",18,204,SJ37
