,id,date_time,lap,latitude_longitude,velocity,navigation,vehicle_id
152,22016080,2022-07-14 11:46:20,3,"(-13.5226481, -71.9824062)",9,234,SJ03
153,22016502,2022-07-14 11:48:16,3,"(-13.5230101, -71.982889)",6,192,SJ03
154,22016573,2022-07-14 11:48:35,3,"(-13.5237437, -71.9830521)",22,193,SJ03
155,22016811,2022-07-14 11:49:45,3,"(-13.5252158, -71.9835772)",14,200,SJ03
156,22016882,2022-07-14 11:50:03,3,"(-13.5256716, -71.9831895)",19,113,SJ03
157,22016992,2022-07-14 11:50:32,3,"(-13.5259741, -71.9824231)",14,112,SJ03
158,22017114,2022-07-14 11:50:58,3,"(-13.5262615, -71.9817341)",9,171,SJ03
159,22017174,2022-07-14 11:51:19,3,"(-13.5269225, -71.9820174)",16,206,SJ03
160,22017326,2022-07-14 11:52:00,3,"(-13.5275089, -71.982246)",8,200,SJ03
161,22017445,2022-07-14 11:52:26,3,"(-13.5280458, -71.9827128)",25,262,SJ03
162,22017496,2022-07-14 11:52:39,3,"(-13.528077, -71.9835304)",7,264,SJ03
163,22017864,2022-07-14 11:54:24,3,"(-13.530983, -71.9824307)",21,65,SJ03
164,22017962,2022-07-14 11:54:38,3,"(-13.5307272, -71.9815903)",26,78,SJ03
165,22017964,2022-07-14 11:54:50,3,"(-13.53043, -71.9805335)",36,72,SJ03
166,22018011,2022-07-14 11:55:03,3,"(-13.5302436, -71.9796614)",11,121,SJ03
167,22018074,2022-07-14 11:55:17,3,"(-13.5309141, -71.9797938)",26,193,SJ03
168,22018141,2022-07-14 11:55:29,3,"(-13.531896, -71.9800393)",39,194,SJ03
169,22018162,2022-07-14 11:55:41,3,"(-13.5328512, -71.980399)",30,207,SJ03
170,22018211,2022-07-14 11:55:54,3,"(-13.5337233, -71.9806921)",25,183,SJ03
171,22018256,2022-07-14 11:56:06,3,"(-13.5348707, -71.9808032)",35,179,SJ03
172,22018305,2022-07-14 11:56:20,3,"(-13.535541, -71.9805217)",6,147,SJ03
173,22018429,2022-07-14 11:56:54,3,"(-13.5361906, -71.9803005)",14,158,SJ03
174,22018636,2022-07-14 11:57:52,3,"(-13.5368368, -71.9799927)",18,160,SJ03
175,22018678,2022-07-14 11:58:04,3,"(-13.5374847, -71.9801352)",27,205,SJ03
176,22018759,2022-07-14 11:58:24,3,"(-13.5380895, -71.980452)",24,206,SJ03
177,22018799,2022-07-14 11:58:36,3,"(-13.5389054, -71.9808693)",34,205,SJ03
178,22018858,2022-07-14 11:58:48,3,"(-13.5399417, -71.9812351)",30,198,SJ03
179,22018942,2022-07-14 11:59:10,3,"(-13.5406921, -71.981404)",13,183,SJ03
180,22019079,2022-07-14 11:59:42,3,"(-13.5413587, -71.9817591)",18,214,SJ03
181,22019120,2022-07-14 11:59:54,3,"(-13.5420191, -71.9821969)",25,204,SJ03
182,22019245,2022-07-14 12:00:23,3,"(-13.5426468, -71.9819826)",14,144,SJ03
183,22019382,2022-07-14 12:01:01,3,"(-13.5432932, -71.9821443)",20,212,SJ03
184,22019440,2022-07-14 12:01:17,3,"(-13.5440406, -71.9821624)",26,167,SJ03
185,22019561,2022-07-14 12:01:48,3,"(-13.5447438, -71.9819834)",18,168,SJ03
186,22019608,2022-07-14 12:02:00,3,"(-13.5450865, -71.9823056)",21,292,SJ03
187,22019664,2022-07-14 12:02:12,3,"(-13.5447889, -71.9830021)",28,250,SJ03
188,22019708,2022-07-14 12:02:24,3,"(-13.5454715, -71.9837111)",32,220,SJ03
189,22019751,2022-07-14 12:02:36,3,"(-13.5461712, -71.9843142)",30,216,SJ03
190,22019795,2022-07-14 12:02:48,3,"(-13.5470021, -71.9848615)",35,210,SJ03
191,22019883,2022-07-14 12:03:14,3,"(-13.5477535, -71.985487)",6,223,SJ03
192,22019949,2022-07-14 12:03:31,3,"(-13.5482907, -71.9861299)",26,231,SJ03
193,22019991,2022-07-14 12:03:43,3,"(-13.548771, -71.9869336)",31,240,SJ03
194,22020044,2022-07-14 12:03:55,3,"(-13.5493655, -71.9877036)",33,223,SJ03
195,22020090,2022-07-14 12:04:07,3,"(-13.5500865, -71.9885011)",35,230,SJ03
196,22020131,2022-07-14 12:04:19,3,"(-13.5508207, -71.9894237)",40,234,SJ03
197,22020184,2022-07-14 12:04:31,3,"(-13.5513792, -71.9903908)",30,239,SJ03
198,22020292,2022-07-14 12:04:57,3,"(-13.5517887, -71.9911106)",21,238,SJ03
199,22020342,2022-07-14 12:05:09,3,"(-13.5521192, -71.9909422)",26,66,SJ03
200,22020391,2022-07-14 12:05:21,3,"(-13.5515926, -71.9901108)",35,54,SJ03
201,22020433,2022-07-14 12:05:33,3,"(-13.5511515, -71.9892211)",27,93,SJ03
202,22020491,2022-07-14 12:05:45,3,"(-13.5513983, -71.9884731)",27,68,SJ03
