,id,date_time,time,lap,latitude,longitude,velocity,navigation,vehicle_id_id
92,21949445,2022-07-14 06:46:46,06:46:46,1,-13.5280703,-71.9396898,11,287,SJ07
93,21949511,2022-07-14 06:47:09,06:47:09,1,-13.5278798,-71.9404371,26,280,SJ07
94,21949553,2022-07-14 06:47:21,06:47:21,1,-13.5278279,-71.9414423,32,274,SJ07
95,21949598,2022-07-14 06:47:33,06:47:33,1,-13.5276788,-71.9424982,34,280,SJ07
96,21949605,2022-07-14 06:47:45,06:47:45,1,-13.5275369,-71.9435741,33,277,SJ07
97,21949641,2022-07-14 06:47:57,06:47:57,1,-13.5274462,-71.9445547,31,273,SJ07
98,21949688,2022-07-14 06:48:09,06:48:09,1,-13.5273141,-71.9456675,38,275,SJ07
99,21949741,2022-07-14 06:48:21,06:48:21,1,-13.52706,-71.9470278,50,282,SJ07
100,21949752,2022-07-14 06:48:33,06:48:33,1,-13.5266067,-71.948665,55,287,SJ07
101,21949807,2022-07-14 06:48:45,06:48:45,1,-13.5260827,-71.9503198,58,287,SJ07
102,21949846,2022-07-14 06:48:57,06:48:57,1,-13.5255659,-71.9519427,58,286,SJ07
103,21949892,2022-07-14 06:49:09,06:49:09,1,-13.5252853,-71.9529385,32,287,SJ07
104,21949911,2022-07-14 06:49:21,06:49:21,1,-13.524874,-71.9542229,51,287,SJ07
105,21949959,2022-07-14 06:49:33,06:49:33,1,-13.5244253,-71.955692,33,290,SJ07
106,21950071,2022-07-14 06:50:07,06:50:07,1,-13.5241974,-71.9564521,11,285,SJ07
107,21950210,2022-07-14 06:50:48,06:50:48,1,-13.5239454,-71.9573155,36,286,SJ07
108,21950260,2022-07-14 06:51:00,06:51:00,1,-13.5235567,-71.9585366,40,287,SJ07
109,21950344,2022-07-14 06:51:27,06:51:27,1,-13.5233196,-71.9593756,26,281,SJ07
110,21950418,2022-07-14 06:51:39,06:51:39,1,-13.5229755,-71.9605774,46,287,SJ07
111,21950424,2022-07-14 06:51:51,06:51:51,1,-13.5224991,-71.9620854,53,287,SJ07
112,21950491,2022-07-14 06:52:09,06:52:09,1,-13.522125,-71.9631786,9,283,SJ07
113,21950535,2022-07-14 06:52:23,06:52:23,1,-13.5218686,-71.9641013,39,287,SJ07
114,21950576,2022-07-14 06:52:35,06:52:35,1,-13.5214845,-71.9654646,48,287,SJ07
115,21950656,2022-07-14 06:53:03,06:53:03,1,-13.5211781,-71.9664556,6,290,SJ07
116,21950784,2022-07-14 06:53:27,06:53:27,1,-13.520885,-71.9673532,19,288,SJ07
117,21950861,2022-07-14 06:53:44,06:53:44,1,-13.5207036,-71.9680597,12,284,SJ07
118,21951083,2022-07-14 06:54:43,06:54:43,1,-13.5205412,-71.9688483,19,278,SJ07
119,21951430,2022-07-14 06:55:41,06:55:41,1,-13.5223191,-71.9696318,15,184,SJ07
120,21951433,2022-07-14 06:55:55,06:55:55,1,-13.5226893,-71.9700356,23,275,SJ07
121,21951436,2022-07-14 06:56:07,06:56:07,1,-13.5225498,-71.9710677,39,278,SJ07
122,21951456,2022-07-14 06:56:38,06:56:38,1,-13.5224267,-71.971912,17,272,SJ07
123,21951546,2022-07-14 06:56:50,06:56:50,1,-13.5223213,-71.9726703,27,277,SJ07
124,21951693,2022-07-14 06:57:05,06:57:05,1,-13.5227317,-71.9730583,33,166,SJ07
125,21951709,2022-07-14 06:57:17,06:57:17,1,-13.523596,-71.9728093,28,168,SJ07
126,21951771,2022-07-14 06:57:29,06:57:29,1,-13.5243455,-71.9726193,27,166,SJ07
127,21951859,2022-07-14 06:57:56,06:57:56,1,-13.5250401,-71.9724251,25,162,SJ07
128,21951903,2022-07-14 06:58:09,06:58:09,1,-13.525817,-71.9720457,30,148,SJ07
129,21951956,2022-07-14 06:58:21,06:58:21,1,-13.5267211,-71.9715476,24,150,SJ07
130,21952012,2022-07-14 06:58:34,06:58:34,1,-13.526682,-71.9720931,28,307,SJ07
131,21952061,2022-07-14 06:58:46,06:58:46,1,-13.526223,-71.9729672,30,289,SJ07
132,21952105,2022-07-14 06:59:01,06:59:01,1,-13.5260012,-71.9736633,25,286,SJ07
133,21952157,2022-07-14 06:59:13,06:59:13,1,-13.5256877,-71.9746105,34,287,SJ07
134,21952195,2022-07-14 06:59:30,06:59:30,1,-13.5253749,-71.975375,18,285,SJ07
135,21952236,2022-07-14 06:59:42,06:59:42,1,-13.5251421,-71.9761724,31,287,SJ07
136,21952275,2022-07-14 06:59:55,06:59:55,1,-13.5248553,-71.9769911,14,310,SJ07
137,21952362,2022-07-14 07:00:18,07:00:18,1,-13.5244038,-71.9778051,16,299,SJ07
138,21952419,2022-07-14 07:00:36,07:00:36,1,-13.5240759,-71.978505,21,294,SJ07
139,21952465,2022-07-14 07:00:48,07:00:48,1,-13.5237583,-71.9791499,22,295,SJ07
140,21952537,2022-07-14 07:01:09,07:01:09,1,-13.523476,-71.9797733,7,296,SJ07
141,21952780,2022-07-14 07:02:19,07:02:19,1,-13.5231488,-71.9804482,23,295,SJ07
142,21952821,2022-07-14 07:02:31,07:02:31,1,-13.5228208,-71.9811825,26,295,SJ07
143,21952898,2022-07-14 07:02:50,07:02:50,1,-13.5224958,-71.9818358,9,291,SJ07
144,21953055,2022-07-14 07:03:38,07:03:38,1,-13.522679,-71.982435,11,238,SJ07
145,21953351,2022-07-14 07:05:02,07:05:02,1,-13.5230697,-71.982824,4,189,SJ07
146,21953469,2022-07-14 07:05:34,07:05:34,1,-13.52378,-71.9830529,16,190,SJ07
147,21953573,2022-07-14 07:05:58,07:05:58,1,-13.5245387,-71.983313,9,204,SJ07
148,21953799,2022-07-14 07:07:05,07:07:05,1,-13.5251798,-71.9835967,4,202,SJ07
149,21953918,2022-07-14 07:07:32,07:07:32,1,-13.525665,-71.9831705,14,116,SJ07
150,21953974,2022-07-14 07:07:52,07:07:52,1,-13.5259821,-71.98237,18,113,SJ07
151,21954122,2022-07-14 07:08:34,07:08:34,1,-13.5262639,-71.9817614,7,153,SJ07
152,21954253,2022-07-14 07:09:02,07:09:02,1,-13.5269535,-71.9820551,13,202,SJ07
153,21954452,2022-07-14 07:09:59,07:09:59,1,-13.5275205,-71.9823393,9,208,SJ07
154,21954519,2022-07-14 07:10:15,07:10:15,1,-13.5280505,-71.9828266,31,266,SJ07
155,21954535,2022-07-14 07:10:27,07:10:27,1,-13.528081,-71.9838263,24,260,SJ07
156,21954616,2022-07-14 07:10:45,07:10:45,1,-13.5286224,-71.9834786,24,131,SJ07
157,21954693,2022-07-14 07:10:57,07:10:57,1,-13.5293165,-71.9831398,19,167,SJ07
158,21954758,2022-07-14 07:11:32,07:11:32,1,-13.5300111,-71.9830015,26,166,SJ07
159,21954827,2022-07-14 07:11:47,07:11:47,1,-13.5307142,-71.9828053,16,152,SJ07
160,21954842,2022-07-14 07:11:47,07:11:47,1,-13.5307142,-71.9828053,16,152,SJ07
161,21955292,2022-07-14 07:11:47,07:11:47,1,-13.5307142,-71.9828053,16,152,SJ07
162,21954894,2022-07-14 07:12:14,07:12:14,1,-13.5308824,-71.9822757,29,65,SJ07
163,21954948,2022-07-14 07:12:29,07:12:29,1,-13.5306347,-71.9813461,33,74,SJ07
164,21954988,2022-07-14 07:12:41,07:12:41,1,-13.530349,-71.9803401,31,75,SJ07
165,21955076,2022-07-14 07:13:07,07:13:07,1,-13.53043,-71.9796837,14,192,SJ07
166,21955124,2022-07-14 07:13:19,07:13:19,1,-13.5310704,-71.9798624,23,195,SJ07
167,21955153,2022-07-14 07:13:31,07:13:31,1,-13.5318069,-71.9800489,28,193,SJ07
168,21955196,2022-07-14 07:13:43,07:13:43,1,-13.5325811,-71.9802529,24,200,SJ07
169,21955231,2022-07-14 07:13:58,07:13:58,1,-13.5333604,-71.9806274,14,191,SJ07
170,21955293,2022-07-14 07:14:13,07:14:13,1,-13.5342083,-71.9807239,27,183,SJ07
171,21955335,2022-07-14 07:14:27,07:14:27,1,-13.534985,-71.9807669,16,166,SJ07
172,21955530,2022-07-14 07:15:24,07:15:24,1,-13.5357062,-71.9804057,18,163,SJ07
173,21955742,2022-07-14 07:16:22,07:16:22,1,-13.5363214,-71.980213,9,152,SJ07
174,21955906,2022-07-14 07:17:12,07:17:12,1,-13.5370051,-71.9799132,17,172,SJ07
175,21955960,2022-07-14 07:17:24,07:17:24,1,-13.5377759,-71.9802608,33,206,SJ07
176,21956003,2022-07-14 07:17:36,07:17:36,1,-13.5387799,-71.9807931,39,206,SJ07
177,21956050,2022-07-14 07:17:48,07:17:48,1,-13.5398547,-71.9811966,34,200,SJ07
178,21956128,2022-07-14 07:18:12,07:18:12,1,-13.5405931,-71.9813775,23,186,SJ07
179,21956172,2022-07-14 07:18:24,07:18:24,1,-13.5413607,-71.9817724,26,213,SJ07
180,21956214,2022-07-14 07:18:36,07:18:36,1,-13.5420098,-71.982211,17,208,SJ07
181,21956314,2022-07-14 07:19:07,07:19:07,1,-13.542602,-71.9819509,17,143,SJ07
182,21956417,2022-07-14 07:19:39,07:19:39,1,-13.5432708,-71.9821369,19,210,SJ07
183,21956459,2022-07-14 07:19:51,07:19:51,1,-13.5439316,-71.9821608,23,168,SJ07
184,21956498,2022-07-14 07:20:03,07:20:03,1,-13.5446892,-71.9819729,24,166,SJ07
185,21956553,2022-07-14 07:20:16,07:20:16,1,-13.545004,-71.9823147,20,304,SJ07
186,21956605,2022-07-14 07:20:32,07:20:32,1,-13.5447909,-71.9829591,20,246,SJ07
187,21956646,2022-07-14 07:20:44,07:20:44,1,-13.5452664,-71.9835034,24,219,SJ07
188,21956693,2022-07-14 07:20:56,07:20:56,1,-13.5458463,-71.9840008,24,220,SJ07
189,21956734,2022-07-14 07:21:08,07:21:08,1,-13.5463894,-71.9844431,23,211,SJ07
190,21956771,2022-07-14 07:21:20,07:21:20,1,-13.5470509,-71.9848685,26,212,SJ07
191,21956810,2022-07-14 07:21:32,07:21:32,1,-13.5477162,-71.985414,26,222,SJ07
192,21956863,2022-07-14 07:21:44,07:21:44,1,-13.5482278,-71.9861112,29,229,SJ07
193,21956899,2022-07-14 07:21:56,07:21:56,1,-13.5487477,-71.9868723,30,242,SJ07
194,21956943,2022-07-14 07:22:08,07:22:08,1,-13.5493434,-71.9876424,33,222,SJ07
195,21957013,2022-07-14 07:22:20,07:22:20,1,-13.5500183,-71.9883948,29,229,SJ07
196,21957046,2022-07-14 07:22:32,07:22:32,1,-13.550528,-71.9890521,27,227,SJ07
197,21957094,2022-07-14 07:22:44,07:22:44,1,-13.551032,-71.9897775,31,240,SJ07
198,21957131,2022-07-14 07:22:56,07:22:56,1,-13.5515077,-71.9906171,28,238,SJ07
199,21957178,2022-07-14 07:23:08,07:23:08,1,-13.5519758,-71.9913173,25,196,SJ07
200,21957262,2022-07-14 07:23:33,07:23:33,1,-13.5518857,-71.9905826,19,56,SJ07
201,21957306,2022-07-14 07:23:45,07:23:45,1,-13.5514323,-71.9899377,27,50,SJ07
202,21957340,2022-07-14 07:23:57,07:23:57,1,-13.551265,-71.9890444,32,118,SJ07
203,21957381,2022-07-14 07:24:09,07:24:09,1,-13.5513437,-71.9881244,31,95,SJ07
204,21957424,2022-07-14 07:24:21,07:24:21,1,-13.5507868,-71.9875775,31,19,SJ07
205,21957466,2022-07-14 07:24:33,07:24:33,1,-13.5502433,-71.9868327,18,61,SJ07
206,21957535,2022-07-14 07:24:48,07:24:48,1,-13.5507872,-71.986775,21,199,SJ07
207,21957591,2022-07-14 07:25:03,07:25:03,1,-13.5515351,-71.9870668,16,197,SJ07
208,21957626,2022-07-14 07:25:17,07:25:17,1,-13.5519893,-71.9877127,25,255,SJ07
209,21957672,2022-07-14 07:25:29,07:25:29,1,-13.552342,-71.9883183,29,197,SJ07
210,21957711,2022-07-14 07:25:41,07:25:41,1,-13.5529089,-71.9889757,33,275,SJ07
211,21957752,2022-07-14 07:25:53,07:25:53,1,-13.5521918,-71.9895824,29,272,SJ07
212,21957796,2022-07-14 07:26:05,07:26:05,1,-13.5530002,-71.9901445,32,205,SJ07
213,21957836,2022-07-14 07:26:18,07:26:18,1,-13.5538207,-71.9904975,7,203,SJ07
214,21957918,2022-07-14 07:26:40,07:26:40,1,-13.5544651,-71.9909097,24,204,SJ07
215,21957988,2022-07-14 07:27:06,07:27:06,1,-13.5551366,-71.9910406,12,189,SJ07
216,21958036,2022-07-14 07:27:19,07:27:19,1,-13.5557639,-71.9913904,19,210,SJ07
217,21958786,2022-07-14 07:30:53,07:30:53,1,-13.5560327,-71.9915305,0,7,SJ07
218,21959176,2022-07-14 07:31:33,07:31:33,1,-13.5554087,-71.9911347,15,26,SJ07
219,21959177,2022-07-14 07:31:52,07:31:52,1,-13.5547474,-71.9909458,12,14,SJ07
220,21959178,2022-07-14 07:32:17,07:32:17,1,-13.5540568,-71.9906868,7,22,SJ07
221,21959238,2022-07-14 07:32:52,07:32:52,1,-13.5533767,-71.9903331,16,23,SJ07
222,21959305,2022-07-14 07:33:19,07:33:19,1,-13.5527172,-71.9900248,14,25,SJ07
223,21959372,2022-07-14 07:33:37,07:33:37,1,-13.552276,-71.9894674,17,97,SJ07
224,21959430,2022-07-14 07:33:54,07:33:54,1,-13.5528836,-71.9890322,16,116,SJ07
225,21959553,2022-07-14 07:34:26,07:34:26,1,-13.5526044,-71.9883909,12,14,SJ07
226,21959649,2022-07-14 07:34:41,07:34:41,1,-13.5520218,-71.9880383,21,76,SJ07
227,21959651,2022-07-14 07:34:53,07:34:53,1,-13.5519233,-71.987398,20,72,SJ07
228,21959753,2022-07-14 07:35:19,07:35:19,1,-13.5513722,-71.9869523,17,22,SJ07
229,21959894,2022-07-14 07:36:05,07:36:05,1,-13.55063,-71.986696,24,23,SJ07
230,21959939,2022-07-14 07:36:17,07:36:17,1,-13.5502797,-71.9869073,19,238,SJ07
231,21960283,2022-07-14 07:36:53,07:36:53,1,-13.5512817,-71.9890544,39,306,SJ07
232,21960284,2022-07-14 07:37:05,07:37:05,1,-13.5516965,-71.9903038,52,231,SJ07
233,21960287,2022-07-14 07:37:17,07:37:17,1,-13.5520704,-71.9912709,28,322,SJ07
234,21960290,2022-07-14 07:37:50,07:37:50,1,-13.5516107,-71.9907107,25,56,SJ07
235,21960338,2022-07-14 07:38:02,07:38:02,1,-13.5510138,-71.9897044,44,57,SJ07
236,21960439,2022-07-14 07:38:27,07:38:27,1,-13.5503134,-71.9887561,9,50,SJ07
237,21960487,2022-07-14 07:38:42,07:38:42,1,-13.5497429,-71.9880165,2,51,SJ07
238,21960601,2022-07-14 07:39:02,07:39:02,1,-13.5490281,-71.9873007,42,44,SJ07
239,21960646,2022-07-14 07:39:14,07:39:14,1,-13.5482376,-71.9860654,32,51,SJ07
240,21960765,2022-07-14 07:39:52,07:39:52,1,-13.5477269,-71.9854407,31,48,SJ07
241,21960819,2022-07-14 07:40:04,07:40:04,1,-13.5466356,-71.9846747,43,27,SJ07
242,21960905,2022-07-14 07:40:27,07:40:27,1,-13.5459476,-71.9841685,28,42,SJ07
243,21960952,2022-07-14 07:40:39,07:40:39,1,-13.5449782,-71.9832811,46,45,SJ07
244,21960992,2022-07-14 07:40:51,07:40:51,1,-13.5450794,-71.9821999,32,124,SJ07
245,21961075,2022-07-14 07:41:19,07:41:19,1,-13.5446629,-71.9819548,14,347,SJ07
246,21961194,2022-07-14 07:42:00,07:42:00,1,-13.5437938,-71.9821656,20,346,SJ07
247,21961301,2022-07-14 07:42:34,07:42:34,1,-13.543087,-71.9819944,25,25,SJ07
248,21961548,2022-07-14 07:43:40,07:43:40,1,-13.5424744,-71.9821183,19,321,SJ07
249,21961598,2022-07-14 07:43:57,07:43:57,1,-13.5418523,-71.982102,25,36,SJ07
250,21961657,2022-07-14 07:44:09,07:44:09,1,-13.5410098,-71.98147,19,36,SJ07
251,21961704,2022-07-14 07:44:22,07:44:22,1,-13.5402016,-71.9812921,16,14,SJ07
252,21961809,2022-07-14 07:44:54,07:44:54,1,-13.539389,-71.981063,32,16,SJ07
253,21961889,2022-07-14 07:45:14,07:45:14,1,-13.5385693,-71.9806913,18,22,SJ07
254,21961944,2022-07-14 07:45:26,07:45:26,1,-13.5376873,-71.9802341,38,23,SJ07
255,21961953,2022-07-14 07:45:38,07:45:38,1,-13.5367997,-71.9799731,18,341,SJ07
256,21962327,2022-07-14 07:47:30,07:47:30,1,-13.536188,-71.9802677,13,330,SJ07
257,21962369,2022-07-14 07:47:44,07:47:44,1,-13.5355041,-71.9804019,20,329,SJ07
258,21962568,2022-07-14 07:48:33,07:48:33,1,-13.5348574,-71.9807149,22,343,SJ07
259,21962574,2022-07-14 07:48:45,07:48:45,1,-13.5340392,-71.9806706,30,5,SJ07
260,21962629,2022-07-14 07:48:57,07:48:57,1,-13.5330424,-71.9804301,30,24,SJ07
261,21962759,2022-07-14 07:49:33,07:49:33,1,-13.5323766,-71.9800991,5,18,SJ07
262,21962813,2022-07-14 07:49:49,07:49:49,1,-13.5316112,-71.9799061,30,12,SJ07
263,21962850,2022-07-14 07:50:02,07:50:02,1,-13.5306767,-71.9797086,7,14,SJ07
264,21963106,2022-07-14 07:51:18,07:51:18,1,-13.5302269,-71.9798606,11,259,SJ07
265,21963251,2022-07-14 07:52:00,07:52:00,1,-13.5304087,-71.9806014,19,251,SJ07
266,21963302,2022-07-14 07:52:12,07:52:12,1,-13.5305562,-71.9813025,25,258,SJ07
267,21963468,2022-07-14 07:53:07,07:53:07,1,-13.530759,-71.9820264,15,250,SJ07
268,21963530,2022-07-14 07:53:22,07:53:22,1,-13.5309533,-71.9826311,12,343,SJ07
269,21963657,2022-07-14 07:54:03,07:54:03,1,-13.5302173,-71.9829802,11,342,SJ07
270,21963783,2022-07-14 07:54:39,07:54:39,1,-13.5295879,-71.9831394,18,351,SJ07
271,21963834,2022-07-14 07:54:54,07:54:54,1,-13.5288501,-71.9833709,27,332,SJ07
272,21963916,2022-07-14 07:55:22,07:55:22,1,-13.528313,-71.9839407,15,342,SJ07
273,21963985,2022-07-14 07:55:40,07:55:40,1,-13.5280502,-71.9832967,11,87,SJ07
274,21964205,2022-07-14 07:56:45,07:56:45,1,-13.5280481,-71.9826114,8,86,SJ07
275,21964502,2022-07-14 07:57:59,07:57:59,1,-13.5275717,-71.9824565,14,293,SJ07
276,21964537,2022-07-14 07:58:27,07:58:27,1,-13.5273338,-71.9831635,6,284,SJ07
277,21964698,2022-07-14 07:59:11,07:59:11,1,-13.5270193,-71.9837095,6,8,SJ07
278,21964808,2022-07-14 07:59:44,07:59:44,1,-13.5263415,-71.9835061,25,26,SJ07
