,id,date_time,time,lap,latitude,longitude,velocity,navigation,vehicle_id_id
189,22001530,2022-07-14 10:40:23,10:40:23,2,-13.5404713,-71.9813712,20,186,SJ07
190,22001539,2022-07-14 10:40:23,10:40:23,2,-13.5404713,-71.9813712,20,186,SJ07
191,22001560,2022-07-14 10:40:36,10:40:36,2,-13.5411411,-71.9815837,7,211,SJ07
192,22001550,2022-07-14 10:40:36,10:40:36,2,-13.5411411,-71.9815837,7,211,SJ07
193,22001526,2022-07-14 10:40:57,10:40:57,2,-13.5417126,-71.9820167,23,215,SJ07
194,22001590,2022-07-14 10:41:16,10:41:16,2,-13.542336,-71.9821861,6,133,SJ07
195,22001748,2022-07-14 10:41:59,10:41:59,2,-13.542891,-71.9819494,4,184,SJ07
196,22001802,2022-07-14 10:42:16,10:42:16,2,-13.5435316,-71.9822742,21,192,SJ07
197,22001848,2022-07-14 10:42:28,10:42:28,2,-13.5442739,-71.9820605,22,162,SJ07
198,22001948,2022-07-14 10:42:54,10:42:54,2,-13.5449977,-71.9819432,15,203,SJ07
199,22001990,2022-07-14 10:43:07,10:43:07,2,-13.5449149,-71.9824662,19,314,SJ07
200,22002041,2022-07-14 10:43:19,10:43:19,2,-13.5448283,-71.9830231,23,241,SJ07
201,22002080,2022-07-14 10:43:31,10:43:31,2,-13.5453324,-71.983559,23,219,SJ07
202,22002121,2022-07-14 10:43:43,10:43:43,2,-13.545919,-71.9841041,24,221,SJ07
203,22002162,2022-07-14 10:43:55,10:43:55,2,-13.5466046,-71.9846369,30,211,SJ07
204,22002208,2022-07-14 10:44:07,10:44:07,2,-13.547445,-71.9851811,33,217,SJ07
205,22002253,2022-07-14 10:44:19,10:44:19,2,-13.5480958,-71.9858876,30,233,SJ07
206,22002306,2022-07-14 10:44:31,10:44:31,2,-13.5486174,-71.9866513,31,238,SJ07
207,22002345,2022-07-14 10:44:43,10:44:43,2,-13.5490869,-71.9874161,28,225,SJ07
208,22002400,2022-07-14 10:44:56,10:44:56,2,-13.5496703,-71.9879873,12,230,SJ07
209,22002483,2022-07-14 10:45:20,10:45:20,2,-13.5501639,-71.9885998,24,227,SJ07
210,22002530,2022-07-14 10:45:32,10:45:32,2,-13.5506978,-71.9892433,29,233,SJ07
211,22002573,2022-07-14 10:45:44,10:45:44,2,-13.551205,-71.9900461,31,239,SJ07
212,22002624,2022-07-14 10:45:56,10:45:56,2,-13.5516792,-71.9909221,30,236,SJ07
213,22002661,2022-07-14 10:46:08,10:46:08,2,-13.552093,-71.9908972,28,65,SJ07
214,22002719,2022-07-14 10:46:21,10:46:21,2,-13.5516232,-71.9901179,6,60,SJ07
215,22002800,2022-07-14 10:46:42,10:46:42,2,-13.5511923,-71.9895365,26,64,SJ07
216,22002850,2022-07-14 10:46:54,10:46:54,2,-13.551432,-71.9887858,27,115,SJ07
217,22002892,2022-07-14 10:47:06,10:47:06,2,-13.5514023,-71.9880087,17,105,SJ07
218,22002979,2022-07-14 10:47:29,10:47:29,2,-13.5509746,-71.9876103,21,8,SJ07
219,22003021,2022-07-14 10:47:41,10:47:41,2,-13.5504115,-71.9869903,28,49,SJ07
220,22003071,2022-07-14 10:47:55,10:47:55,2,-13.5506168,-71.9867003,22,201,SJ07
221,22003178,2022-07-14 10:48:23,10:48:23,2,-13.5512816,-71.9869658,22,198,SJ07
222,22003223,2022-07-14 10:48:35,10:48:35,2,-13.5519165,-71.9874299,27,243,SJ07
223,22003273,2022-07-14 10:48:47,10:48:47,2,-13.5520816,-71.9882041,22,226,SJ07
224,22003363,2022-07-14 10:49:14,10:49:14,2,-13.552788,-71.9884826,15,215,SJ07
225,22003405,2022-07-14 10:49:28,10:49:28,2,-13.5528202,-71.9891649,23,309,SJ07
226,22003446,2022-07-14 10:49:40,10:49:40,2,-13.552208,-71.9895892,23,265,SJ07
227,22003497,2022-07-14 10:49:52,10:49:52,2,-13.5529388,-71.9901068,30,207,SJ07
228,22003553,2022-07-14 10:50:04,10:50:04,2,-13.5537992,-71.990504,30,202,SJ07
229,22003585,2022-07-14 10:50:16,10:50:16,2,-13.5546196,-71.9909408,30,197,SJ07
230,22003637,2022-07-14 10:50:28,10:50:28,2,-13.5554695,-71.9911887,27,209,SJ07
231,22003670,2022-07-14 10:50:40,10:50:40,2,-13.5560875,-71.9916003,18,229,SJ07
232,22004464,2022-07-14 10:54:19,10:54:19,2,-13.555676,-71.9912877,22,29,SJ07
233,22004511,2022-07-14 10:54:31,10:54:31,2,-13.5547961,-71.9909373,35,12,SJ07
234,22004559,2022-07-14 10:54:45,10:54:45,2,-13.5540559,-71.990646,8,28,SJ07
235,22004646,2022-07-14 10:55:06,10:55:06,2,-13.5534369,-71.9903285,21,21,SJ07
236,22004725,2022-07-14 10:55:29,10:55:29,2,-13.5527867,-71.990016,20,23,SJ07
237,22004776,2022-07-14 10:55:41,10:55:41,2,-13.5521896,-71.9894235,24,84,SJ07
238,22004831,2022-07-14 10:55:53,10:55:53,2,-13.5529299,-71.9889041,30,104,SJ07
239,22004869,2022-07-14 10:56:05,10:56:05,2,-13.5526114,-71.988333,22,17,SJ07
240,22004914,2022-07-14 10:56:17,10:56:17,2,-13.5519835,-71.9879457,27,76,SJ07
241,22004961,2022-07-14 10:56:30,10:56:30,2,-13.5517971,-71.9871848,23,53,SJ07
242,22005057,2022-07-14 10:57:01,10:57:01,2,-13.5511436,-71.9868639,16,18,SJ07
243,22005098,2022-07-14 10:57:13,10:57:13,2,-13.5504675,-71.9866136,24,18,SJ07
244,22005134,2022-07-14 10:57:25,10:57:25,2,-13.5505129,-71.9870965,28,227,SJ07
245,22005178,2022-07-14 10:57:37,10:57:37,2,-13.5512033,-71.9876833,31,195,SJ07
246,22005216,2022-07-14 10:57:49,10:57:49,2,-13.5513739,-71.9884768,25,260,SJ07
247,22005264,2022-07-14 10:58:01,10:58:01,2,-13.5512214,-71.9891011,23,305,SJ07
248,22005310,2022-07-14 10:58:13,10:58:13,2,-13.551344,-71.9898884,16,231,SJ07
249,22005394,2022-07-14 10:58:34,10:58:34,2,-13.5518983,-71.9906591,36,239,SJ07
250,22005429,2022-07-14 10:58:46,10:58:46,2,-13.5518171,-71.9911962,28,41,SJ07
251,22005485,2022-07-14 10:58:58,10:58:58,2,-13.5513079,-71.9902136,39,60,SJ07
252,22005526,2022-07-14 10:59:10,10:59:10,2,-13.5507175,-71.9892083,36,56,SJ07
253,22005563,2022-07-14 10:59:22,10:59:22,2,-13.549922,-71.9883088,34,50,SJ07
254,22005609,2022-07-14 10:59:34,10:59:34,2,-13.5494088,-71.9877308,25,41,SJ07
255,22005655,2022-07-14 10:59:46,10:59:46,2,-13.5487632,-71.9869443,35,62,SJ07
256,22005730,2022-07-14 11:00:05,11:00:05,2,-13.5483716,-71.9862321,26,51,SJ07
257,22005766,2022-07-14 11:00:17,11:00:17,2,-13.5476844,-71.9854057,39,47,SJ07
258,22005809,2022-07-14 11:00:29,11:00:29,2,-13.5468589,-71.984775,32,32,SJ07
259,22005850,2022-07-14 11:00:41,11:00:41,2,-13.5461794,-71.9843479,23,38,SJ07
260,22005932,2022-07-14 11:01:05,11:01:05,2,-13.5455518,-71.983835,28,38,SJ07
261,22006001,2022-07-14 11:01:23,11:01:23,2,-13.5449931,-71.983313,15,42,SJ07
262,22006039,2022-07-14 11:01:35,11:01:35,2,-13.54478,-71.9825961,30,114,SJ07
263,22006086,2022-07-14 11:01:48,11:01:48,2,-13.5450333,-71.9819028,12,23,SJ07
264,22006176,2022-07-14 11:02:10,11:02:10,2,-13.5443094,-71.9821184,20,340,SJ07
265,22006229,2022-07-14 11:02:24,11:02:24,2,-13.5436548,-71.9822986,19,346,SJ07
266,22006283,2022-07-14 11:02:39,11:02:39,2,-13.5430566,-71.9819956,19,31,SJ07
267,22006532,2022-07-14 11:03:52,11:03:52,2,-13.5418616,-71.9821094,25,31,SJ07
268,22006596,2022-07-14 11:04:11,11:04:11,2,-13.5411866,-71.9816173,8,31,SJ07
269,22006681,2022-07-14 11:04:35,11:04:35,2,-13.540496,-71.9813764,13,8,SJ07
270,22006779,2022-07-14 11:05:01,11:05:01,2,-13.5397404,-71.9811484,21,15,SJ07
271,22006825,2022-07-14 11:05:15,11:05:15,2,-13.5390553,-71.9809325,17,17,SJ07
272,22006862,2022-07-14 11:05:27,11:05:27,2,-13.5385271,-71.9806401,18,26,SJ07
273,22006954,2022-07-14 11:05:53,11:05:53,2,-13.5378593,-71.980304,19,27,SJ07
274,22007004,2022-07-14 11:06:06,11:06:06,2,-13.5372364,-71.979983,23,30,SJ07
275,22007144,2022-07-14 11:06:45,11:06:45,2,-13.5366049,-71.9800465,9,340,SJ07
276,22007363,2022-07-14 11:07:48,11:07:48,2,-13.5359364,-71.980331,20,347,SJ07
277,22007408,2022-07-14 11:08:01,11:08:01,2,-13.5352501,-71.9805026,3,329,SJ07
278,22007490,2022-07-14 11:08:22,11:08:22,2,-13.5346354,-71.9807392,22,359,SJ07
