,id,date_time,lap,latitude_longitude,velocity,navigation,vehicle_id
112,21957206,2022-07-14 07:23:12,1,"(-13.5251147, -71.953254)",20,286,SJ18
113,21957258,2022-07-14 07:23:24,1,"(-13.5248497, -71.9541179)",33,288,SJ18
114,21957271,2022-07-14 07:23:36,1,"(-13.5245658, -71.9551072)",32,286,SJ18
115,21957319,2022-07-14 07:23:49,1,"(-13.5242918, -71.9559069)",14,303,SJ18
116,21957534,2022-07-14 07:24:48,1,"(-13.5240823, -71.9566698)",16,286,SJ18
117,21957617,2022-07-14 07:25:00,1,"(-13.5238399, -71.9574453)",33,289,SJ18
118,21957618,2022-07-14 07:25:12,1,"(-13.523525, -71.9584649)",33,286,SJ18
119,21957721,2022-07-14 07:25:41,1,"(-13.5232659, -71.9592929)",20,285,SJ18
120,21957783,2022-07-14 07:25:53,1,"(-13.5230532, -71.9600679)",31,285,SJ18
121,21957797,2022-07-14 07:26:05,1,"(-13.5227013, -71.9611725)",37,286,SJ18
122,21958122,2022-07-14 07:26:59,1,"(-13.5220184, -71.9635749)",24,286,SJ18
123,21958124,2022-07-14 07:27:11,1,"(-13.5217468, -71.9643691)",20,289,SJ18
124,21958163,2022-07-14 07:27:51,1,"(-13.5215418, -71.9651397)",24,286,SJ18
125,21958214,2022-07-14 07:28:03,1,"(-13.5212982, -71.9659781)",27,286,SJ18
126,21958290,2022-07-14 07:28:32,1,"(-13.5210483, -71.9666516)",20,286,SJ18
127,21958354,2022-07-14 07:28:44,1,"(-13.5208332, -71.9674619)",31,284,SJ18
128,21958411,2022-07-14 07:28:56,1,"(-13.5206082, -71.9683263)",22,285,SJ18
129,21958453,2022-07-14 07:29:09,1,"(-13.520502, -71.9689908)",21,278,SJ18
130,21958765,2022-07-14 07:30:47,1,"(-13.5226565, -71.9699765)",21,279,SJ18
131,21958808,2022-07-14 07:30:59,1,"(-13.5225422, -71.9708043)",27,279,SJ18
132,21958864,2022-07-14 07:31:12,1,"(-13.5224314, -71.9716158)",15,285,SJ18
133,21959212,2022-07-14 07:32:52,1,"(-13.5227473, -71.9720018)",19,175,SJ18
134,21959253,2022-07-14 07:33:04,1,"(-13.5235099, -71.9719692)",25,176,SJ18
135,21959327,2022-07-14 07:33:26,1,"(-13.5242223, -71.9720172)",13,266,SJ18
136,21959432,2022-07-14 07:33:56,1,"(-13.5244256, -71.9726449)",15,168,SJ18
137,21959549,2022-07-14 07:34:29,1,"(-13.5251508, -71.9724439)",26,160,SJ18
138,21959601,2022-07-14 07:34:41,1,"(-13.525854, -71.9720475)",31,150,SJ18
139,21959643,2022-07-14 07:34:53,1,"(-13.5266164, -71.9716083)",18,148,SJ18
140,21959790,2022-07-14 07:35:35,1,"(-13.5267152, -71.9720036)",22,308,SJ18
141,21959834,2022-07-14 07:35:47,1,"(-13.5262469, -71.9727346)",28,292,SJ18
142,21959915,2022-07-14 07:36:10,1,"(-13.5260072, -71.9734349)",18,287,SJ18
143,21959958,2022-07-14 07:36:22,1,"(-13.5258138, -71.9741521)",28,285,SJ18
144,21960001,2022-07-14 07:36:34,1,"(-13.5255323, -71.9750118)",25,287,SJ18
145,21960064,2022-07-14 07:36:50,1,"(-13.5252325, -71.9756291)",21,289,SJ18
146,21960116,2022-07-14 07:37:02,1,"(-13.5249989, -71.9764388)",28,288,SJ18
147,21960204,2022-07-14 07:37:26,1,"(-13.5247069, -71.9770767)",12,296,SJ18
148,21960489,2022-07-14 07:38:42,1,"(-13.5243666, -71.9777883)",8,297,SJ18
149,21960548,2022-07-14 07:38:57,1,"(-13.5240665, -71.9784073)",21,292,SJ18
150,21960596,2022-07-14 07:39:09,1,"(-13.5237728, -71.9790266)",20,293,SJ18
151,21960880,2022-07-14 07:40:27,1,"(-13.5234591, -71.9796743)",8,288,SJ18
152,21960948,2022-07-14 07:40:45,1,"(-13.52315, -71.9803377)",19,295,SJ18
153,21960987,2022-07-14 07:40:57,1,"(-13.5228458, -71.9809895)",23,295,SJ18
154,21961061,2022-07-14 07:41:20,1,"(-13.5225449, -71.9816223)",12,301,SJ18
155,21961128,2022-07-14 07:41:42,1,"(-13.5225416, -71.9823281)",11,226,SJ18
156,21961458,2022-07-14 07:43:15,1,"(-13.5228887, -71.9828671)",1,180,SJ18
157,21961622,2022-07-14 07:44:05,1,"(-13.5236478, -71.9830562)",20,191,SJ18
158,21961671,2022-07-14 07:44:18,1,"(-13.5242647, -71.9832189)",17,201,SJ18
159,21961840,2022-07-14 07:45:03,1,"(-13.5249506, -71.9834826)",6,196,SJ18
160,21962001,2022-07-14 07:45:53,1,"(-13.5255557, -71.9834581)",17,111,SJ18
161,21962044,2022-07-14 07:46:05,1,"(-13.5258595, -71.9827044)",30,110,SJ18
162,21962118,2022-07-14 07:46:28,1,"(-13.5261514, -71.9819167)",17,109,SJ18
163,21962199,2022-07-14 07:46:48,1,"(-13.5266554, -71.9819093)",15,202,SJ18
164,21962271,2022-07-14 07:47:13,1,"(-13.5274545, -71.9822202)",8,201,SJ18
165,21962364,2022-07-14 07:47:45,1,"(-13.5280393, -71.9826484)",27,260,SJ18
166,21962541,2022-07-14 07:48:13,1,"(-13.5280642, -71.9836325)",10,277,SJ18
167,21962654,2022-07-14 07:49:08,1,"(-13.5285162, -71.9836349)",16,126,SJ18
168,21962692,2022-07-14 07:49:20,1,"(-13.5292178, -71.9831556)",32,162,SJ18
169,21962771,2022-07-14 07:49:42,1,"(-13.5300223, -71.9829995)",27,164,SJ18
170,21962820,2022-07-14 07:49:56,1,"(-13.5307712, -71.9827566)",25,147,SJ18
171,21962920,2022-07-14 07:50:18,1,"(-13.5308649, -71.9821431)",27,65,SJ18
172,21962970,2022-07-14 07:50:42,1,"(-13.5306525, -71.981422)",18,78,SJ18
173,21963015,2022-07-14 07:50:54,1,"(-13.5304113, -71.9805569)",23,74,SJ18
174,21963057,2022-07-14 07:51:07,1,"(-13.5302673, -71.9797816)",9,82,SJ18
175,21963128,2022-07-14 07:51:27,1,"(-13.530854, -71.9797885)",23,194,SJ18
176,21963171,2022-07-14 07:51:39,1,"(-13.5316684, -71.9799704)",25,192,SJ18
177,21963245,2022-07-14 07:51:53,1,"(-13.5324293, -71.9801824)",26,196,SJ18
178,21963288,2022-07-14 07:52:11,1,"(-13.5330735, -71.9805428)",26,204,SJ18
179,21963333,2022-07-14 07:52:24,1,"(-13.5339081, -71.9807195)",32,185,SJ18
180,21963394,2022-07-14 07:52:42,1,"(-13.5347442, -71.9808199)",8,181,SJ18
181,21963518,2022-07-14 07:53:21,1,"(-13.5353598, -71.9805739)",22,152,SJ18
182,21963764,2022-07-14 07:54:35,1,"(-13.536045, -71.9803284)",21,163,SJ18
183,21963894,2022-07-14 07:55:16,1,"(-13.5366271, -71.9800424)",19,157,SJ18
184,21963938,2022-07-14 07:55:28,1,"(-13.5373615, -71.9800184)",29,208,SJ18
185,21963980,2022-07-14 07:55:40,1,"(-13.5382466, -71.9804854)",35,207,SJ18
186,21964014,2022-07-14 07:55:53,1,"(-13.5390435, -71.9809359)",5,207,SJ18
187,21964090,2022-07-14 07:56:18,1,"(-13.53969, -71.9811699)",21,199,SJ18
188,21964146,2022-07-14 07:56:34,1,"(-13.5403943, -71.9813776)",22,192,SJ18
189,21964181,2022-07-14 07:56:46,1,"(-13.5411954, -71.9816452)",31,210,SJ18
190,21964223,2022-07-14 07:56:58,1,"(-13.542002, -71.982185)",24,210,SJ18
191,21964320,2022-07-14 07:57:27,1,"(-13.5425889, -71.9819868)",15,140,SJ18
192,21964429,2022-07-14 07:57:57,1,"(-13.5432851, -71.9821306)",21,215,SJ18
193,21964464,2022-07-14 07:58:09,1,"(-13.5439459, -71.9821774)",22,164,SJ18
194,21964547,2022-07-14 07:58:28,1,"(-13.5446114, -71.982023)",9,162,SJ18
195,21964600,2022-07-14 07:58:43,1,"(-13.5451173, -71.9821725)",19,270,SJ18
196,21964644,2022-07-14 07:58:55,1,"(-13.5447445, -71.9827034)",21,286,SJ18
197,21964680,2022-07-14 07:59:07,1,"(-13.5449879, -71.9833085)",22,224,SJ18
198,21964758,2022-07-14 07:59:29,1,"(-13.5455021, -71.9837636)",17,219,SJ18
199,21964802,2022-07-14 07:59:42,1,"(-13.5459934, -71.9842016)",14,222,SJ18
200,21964898,2022-07-14 08:00:08,1,"(-13.5466035, -71.984634)",24,212,SJ18
201,21964944,2022-07-14 08:00:20,1,"(-13.54722, -71.9850315)",18,215,SJ18
202,21965013,2022-07-14 08:00:42,1,"(-13.5477718, -71.9854477)",18,226,SJ18
203,21965056,2022-07-14 08:00:54,1,"(-13.5481717, -71.9860615)",26,231,SJ18
204,21965102,2022-07-14 08:01:06,1,"(-13.5487132, -71.9868674)",33,238,SJ18
205,21965140,2022-07-14 08:01:18,1,"(-13.5493265, -71.9876783)",34,221,SJ18
206,21965178,2022-07-14 08:01:30,1,"(-13.5500437, -71.9885018)",34,229,SJ18
207,21965229,2022-07-14 08:01:42,1,"(-13.5507011, -71.9892906)",34,233,SJ18
208,21965273,2022-07-14 08:01:54,1,"(-13.551234, -71.9901983)",35,239,SJ18
209,21965309,2022-07-14 08:02:06,1,"(-13.5517777, -71.9911266)",33,234,SJ18
210,21965347,2022-07-14 08:02:18,1,"(-13.5519761, -71.990769)",30,59,SJ18
211,21965386,2022-07-14 08:02:30,1,"(-13.5514274, -71.9899227)",33,51,SJ18
212,21965425,2022-07-14 08:02:42,1,"(-13.5512607, -71.9890048)",33,121,SJ18
213,21965469,2022-07-14 08:02:54,1,"(-13.5513477, -71.9881187)",26,99,SJ18
0,21990837,2022-07-14 09:52:21,2,"(-13.5548787, -71.8560522)",12,151,SJ18
1,21990945,2022-07-14 09:52:45,2,"(-13.5555473, -71.8557299)",12,152,SJ18
2,21991026,2022-07-14 09:53:10,2,"(-13.5555843, -71.8562316)",14,300,SJ18
3,21991069,2022-07-14 09:53:23,2,"(-13.5552028, -71.8568282)",24,303,SJ18
4,21991123,2022-07-14 09:53:35,2,"(-13.5547408, -71.8574506)",24,306,SJ18
5,21991337,2022-07-14 09:54:32,2,"(-13.554341, -71.858058)",8,302,SJ18
6,21991381,2022-07-14 09:54:46,2,"(-13.5539949, -71.8586967)",28,293,SJ18
7,21991426,2022-07-14 09:54:58,2,"(-13.5536544, -71.8597398)",37,284,SJ18
8,21991462,2022-07-14 09:55:10,2,"(-13.5534557, -71.8608467)",33,280,SJ18
9,21991592,2022-07-14 09:55:41,2,"(-13.5533107, -71.8616564)",13,281,SJ18
10,21991642,2022-07-14 09:55:55,2,"(-13.5531998, -71.8624642)",30,278,SJ18
11,21991678,2022-07-14 09:56:07,2,"(-13.5530406, -71.8634809)",29,279,SJ18
12,21991718,2022-07-14 09:56:19,2,"(-13.5529264, -71.864344)",30,279,SJ18
13,21991770,2022-07-14 09:56:32,2,"(-13.5527814, -71.8651425)",14,280,SJ18
14,21991860,2022-07-14 09:56:59,2,"(-13.5526184, -71.8659064)",25,282,SJ18
15,21991897,2022-07-14 09:57:11,2,"(-13.5523974, -71.8668215)",33,284,SJ18
16,21991980,2022-07-14 09:57:37,2,"(-13.552169, -71.8676479)",19,283,SJ18
17,21992030,2022-07-14 09:57:49,2,"(-13.5519919, -71.8684844)",30,282,SJ18
18,21992073,2022-07-14 09:58:01,2,"(-13.5517572, -71.8694799)",33,283,SJ18
19,21992128,2022-07-14 09:58:14,2,"(-13.551551, -71.8703155)",15,279,SJ18
20,21992175,2022-07-14 09:58:27,2,"(-13.551311, -71.8712318)",37,284,SJ18
21,21992219,2022-07-14 09:58:39,2,"(-13.5510377, -71.8724268)",39,282,SJ18
22,21992261,2022-07-14 09:58:51,2,"(-13.5507421, -71.8735163)",29,287,SJ18
23,21992414,2022-07-14 09:59:32,2,"(-13.5505118, -71.8742381)",25,287,SJ18
24,21992458,2022-07-14 09:59:44,2,"(-13.5502528, -71.8751732)",32,287,SJ18
25,21992499,2022-07-14 09:59:56,2,"(-13.5499703, -71.8761993)",38,284,SJ18
26,21992577,2022-07-14 10:00:16,2,"(-13.5497028, -71.8771158)",22,285,SJ18
27,21992625,2022-07-14 10:00:28,2,"(-13.5493935, -71.8781115)",40,288,SJ18
28,21992743,2022-07-14 10:01:00,2,"(-13.5491038, -71.8790556)",20,282,SJ18
29,21992784,2022-07-14 10:01:12,2,"(-13.5489011, -71.8798498)",23,285,SJ18
30,21992907,2022-07-14 10:01:42,2,"(-13.5487085, -71.8806022)",25,284,SJ18
31,21992962,2022-07-14 10:02:03,2,"(-13.5485215, -71.8813081)",24,284,SJ18
32,21993003,2022-07-14 10:02:15,2,"(-13.5482232, -71.8823386)",39,286,SJ18
33,21993060,2022-07-14 10:02:27,2,"(-13.5479192, -71.8834411)",32,284,SJ18
34,21993118,2022-07-14 10:02:43,2,"(-13.5477088, -71.8842238)",24,283,SJ18
35,21993182,2022-07-14 10:03:04,2,"(-13.547538, -71.8849412)",10,279,SJ18
36,21993291,2022-07-14 10:03:27,2,"(-13.5473056, -71.8857817)",20,284,SJ18
37,21993337,2022-07-14 10:03:39,2,"(-13.5471169, -71.8865122)",23,287,SJ18
38,21993378,2022-07-14 10:03:52,2,"(-13.546917, -71.8871908)",22,283,SJ18
39,21993461,2022-07-14 10:04:17,2,"(-13.5467735, -71.8878655)",12,285,SJ18
40,21993506,2022-07-14 10:04:35,2,"(-13.5461805, -71.8877575)",21,19,SJ18
41,21993550,2022-07-14 10:04:47,2,"(-13.5455322, -71.8875506)",22,19,SJ18
42,21993599,2022-07-14 10:05:00,2,"(-13.5448943, -71.887359)",11,15,SJ18
43,21993677,2022-07-14 10:05:20,2,"(-13.5443171, -71.8876017)",20,294,SJ18
44,21993941,2022-07-14 10:06:25,2,"(-13.5442617, -71.8882038)",9,201,SJ18
45,21994164,2022-07-14 10:07:22,2,"(-13.5448582, -71.8883971)",5,207,SJ18
46,21994210,2022-07-14 10:07:40,2,"(-13.5457326, -71.8887158)",33,198,SJ18
47,21994286,2022-07-14 10:08:00,2,"(-13.5464333, -71.8889497)",10,200,SJ18
48,21994446,2022-07-14 10:08:33,2,"(-13.5463286, -71.8897063)",15,280,SJ18
49,21994580,2022-07-14 10:09:16,2,"(-13.5460062, -71.8904075)",14,284,SJ18
50,21994728,2022-07-14 10:09:53,2,"(-13.5452878, -71.8930821)",34,284,SJ18
51,21994796,2022-07-14 10:10:06,2,"(-13.5449772, -71.8941463)",4,287,SJ18
52,21995081,2022-07-14 10:10:25,2,"(-13.544726, -71.8948712)",26,293,SJ18
53,21995083,2022-07-14 10:10:49,2,"(-13.5444395, -71.8955053)",23,295,SJ18
54,21995085,2022-07-14 10:11:01,2,"(-13.5439509, -71.8963064)",36,304,SJ18
55,21995087,2022-07-14 10:11:15,2,"(-13.5434309, -71.8970019)",25,307,SJ18
56,21995088,2022-07-14 10:11:27,2,"(-13.542892, -71.8977849)",36,305,SJ18
57,21995128,2022-07-14 10:11:39,2,"(-13.5422369, -71.8986512)",35,306,SJ18
58,21995216,2022-07-14 10:12:07,2,"(-13.5417204, -71.8993889)",17,305,SJ18
59,21995261,2022-07-14 10:12:19,2,"(-13.5411696, -71.9001456)",38,306,SJ18
60,21995311,2022-07-14 10:12:31,2,"(-13.5403966, -71.9012183)",47,307,SJ18
61,21995351,2022-07-14 10:12:46,2,"(-13.5398292, -71.902011)",25,311,SJ18
62,21995433,2022-07-14 10:13:08,2,"(-13.5391988, -71.9028139)",11,304,SJ18
63,21995490,2022-07-14 10:13:21,2,"(-13.5387703, -71.9034538)",29,307,SJ18
64,21995658,2022-07-14 10:14:05,2,"(-13.5383281, -71.9040863)",26,302,SJ18
65,21995694,2022-07-14 10:14:17,2,"(-13.5376634, -71.9051077)",46,303,SJ18
66,21995730,2022-07-14 10:14:29,2,"(-13.5367982, -71.9064567)",50,303,SJ18
67,21995773,2022-07-14 10:14:42,2,"(-13.536235, -71.907275)",4,299,SJ18
68,21995834,2022-07-14 10:15:05,2,"(-13.5357305, -71.9080728)",38,303,SJ18
69,21995924,2022-07-14 10:15:23,2,"(-13.5351095, -71.9090015)",10,289,SJ18
70,21995965,2022-07-14 10:15:37,2,"(-13.5345859, -71.9098128)",39,303,SJ18
71,21996006,2022-07-14 10:15:49,2,"(-13.5337731, -71.9110648)",53,305,SJ18
72,21996007,2022-07-14 10:16:01,2,"(-13.5330227, -71.9122256)",44,304,SJ18
73,21996059,2022-07-14 10:16:13,2,"(-13.5324006, -71.9131654)",25,306,SJ18
74,21996109,2022-07-14 10:16:25,2,"(-13.5319307, -71.9138602)",27,304,SJ18
75,21996171,2022-07-14 10:16:46,2,"(-13.5316011, -71.914521)",21,287,SJ18
76,21996224,2022-07-14 10:16:58,2,"(-13.5314496, -71.9154671)",37,272,SJ18
77,21996305,2022-07-14 10:17:20,2,"(-13.5315711, -71.9164023)",19,250,SJ18
78,21996379,2022-07-14 10:17:32,2,"(-13.5318192, -71.9172956)",39,253,SJ18
79,21996381,2022-07-14 10:17:44,2,"(-13.5321036, -71.9186261)",47,258,SJ18
80,21996441,2022-07-14 10:17:56,2,"(-13.5323628, -71.9200228)",34,257,SJ18
81,21996622,2022-07-14 10:18:45,2,"(-13.5325185, -71.9208367)",19,255,SJ18
82,21996628,2022-07-14 10:18:57,2,"(-13.5327277, -71.9218147)",40,260,SJ18
